CVE-ID,fixed_hash,repository
CVE-2017-12868,4bc629658e7b7d17c9ac3fe0da7dc5df71f1b85e,https://github.com/simplesamlphp/simplesamlphp
CVE-2017-12871,77df6a932d46daa35e364925eb73a175010dc904,https://github.com/simplesamlphp/simplesamlphp
CVE-2017-12876,1cc6f0ccc92c20c7cab6c4a7335daf29c91f0d8e,https://github.com/ImageMagick/ImageMagick
CVE-2017-12877,04178de2247e353fc095846784b9a10fefdbf890,https://github.com/ImageMagick/ImageMagick
CVE-2017-12893,6f5ba2b651cd9d4b7fa8ee5c4f94460645877c45,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12894,730fc35968c5433b9e2a829779057f4f9495dc51,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12895,2b62d1dda41590db29368ec7ba5f4faf3464765a,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12896,f76e7feb41a4327d2b0978449bbdafe98d4a3771,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12896,4e430c6b0d8b7e77c7abca7e7afb0c3e727502f2,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12897,1dcd10aceabbc03bf571ea32b892c522cbe923de,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12898,19d25dd8781620cd41bf178a5e2e27fc1cf242d0,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12899,f96003b21e2abfbba59b926b10a7f9bc7d11e36c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12899,c6e0531b5def26ecf912e8de6ade86cbdaed3751,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12900,0318fa8b61bd6c837641129d585f1a73c652b1e0,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12901,de981e6070d168b58ec1bb0713ded77ed4ad87f4,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12902,d17507ffa3e9742199b02a66aa940e79ababfa30,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12902,6ec0c6fa63412c7a07a5bcb790a529c3563b4173,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12904,96e9506ae9e252c548665152d1b8968297128307,https://github.com/akrennmair/newsbeuter
CVE-2017-12927,a032ce0be6a4ea47862c594e40a619ac8de1ef99,https://github.com/Cacti/cacti
CVE-2017-12932,1a23ebc1fff59bf480ca92963b36eba5c1b904c4,https://github.com/php/php-src
CVE-2017-12972,0d2bd649ea386539220d4facfe1f65eb1dadb86c,https://bitbucket.org/connect2id/nimbus-jose-jwt
CVE-2017-12973,6a29f10f723f406eb25555f55842c59a43a38912,https://bitbucket.org/connect2id/nimbus-jose-jwt
CVE-2017-12974,f3a7a801f0c6b078899fed9226368eb7b44e2b2f,https://bitbucket.org/connect2id/nimbus-jose-jwt
CVE-2017-12978,9c610a7a4e29595dcaf7d7082134e4b89619ea24,https://github.com/Cacti/cacti
CVE-2017-12982,baf0c1ad4572daa89caa3b12985bdd93530f0dd7,https://github.com/uclouvain/openjpeg
CVE-2017-12985,66df248b49095c261138b5a5e34d341a6bf9ac7f,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12986,7ac73d6cd41e9d4ac0ca7e6830ca390e195bb21c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12987,99798bd9a41bd3d03fdc1e949810a38967f20ed3,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12987,2ecb9d2c67d9119250c54811a6ce4d0f2ddf44f1,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12988,8934a7d6307267d301182f19ed162563717e29e3,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12989,db24063b01cba8e9d4d88b7d8ac70c9000c104e4,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12990,c2ef693866beae071a24b45c49f9674af1df4028,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12991,50a44b6b8e4f7c127440dbd4239cf571945cc1e7,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12992,e942fb84fbe3a73a98a00d2a279425872b5fb9d2,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12993,b534e304568585707c4a92422aeca25cf908ff02,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12994,ffde45acf3348f8353fb4064a1b21683ee6b5ddf,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12995,3a76fd7c95fced2c2f8c8148a9055c3a542eff29,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12996,6fca58f5f9c96749a575f52e20598ad43f5bdf30,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12997,34cec721d39c76be1e0a600829a7b17bdfb832b6,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12998,979dcefd7b259e9e233f77fe1c5312793bfd948f,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-12999,3b32029db354cbc875127869d9b12a9addc75b50,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13000,a7e5f58f402e6919ec444a57946bade7dfd6b184,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13000,9be4e0b5938b705e7e36cfcb110a740c6ff0cb97,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13000,8512734883227c11568bb35da1d48b9f8466f43f,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13001,7a923447fd49a069a0fd3b6c3547438ab5ee2123,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13002,cbddb98484ea8ec1deece351abd56e063d775b38,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13003,a25211918f2e790c67d859d20ccf8dbb81da1598,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13004,42073d54c53a496be40ae84152bbfe2c923ac7bc,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13004,35d146b7a66496d72cdeb95ccb33ab80a265ce90,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13005,b45a9a167ca6a3ef2752ae9d48d56ac14b001bfd,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13006,cc4a7391c616be7a64ed65742ef9ed3f106eb165,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13007,ca336198e8bebccc18502de27672fdbd6eb34856,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13008,5edf405d7ed9fc92f4f43e8a3d44baa4c6387562,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13009,db8c799f6dfc68765c9451fcbfca06e662f5bd5f,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13010,877b66b398518d9501513e0860c9f3a8acc70892,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13011,9f0730bee3eb65d07b49fd468bc2f269173352fe,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13012,8509ef02eceb2bbb479cea10fe4a7ec6395f1a8b,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13013,13ab8d18617d616c7d343530f8a842e7143fb5cc,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13014,cc356512f512e7fa423b3674db4bb31dbe40ffec,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13015,985122081165753c7442bd7824c473eb9ff56308,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13016,c177cb3800a9a68d79b2812f0ffcb9479abd6eb8,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13017,11b426ee05eb62ed103218526f1fa616851c43ce,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13018,26a6799b9ca80508c05cac7a9a3bef922991520b,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13019,4601c685e7fd19c3724d5e499c69b8d3ec49933e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13020,d692d67332bcc90540088ad8e725eb3279e39863,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13020,c5dd7bef5e54da5996dc4713284aa6266ae75b75,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13021,67c7126062d59729cd421bb38f9594015c9907ba,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13022,eee0b04bcfdae319c242b0b8fc3d07029ee65b8c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13023,b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13024,7d3aba9f06899d0128ef46e8a2fa143c6fad8f62,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13024,2e1f6d9320afa83abc1ff716c7981fa504edadf2,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13025,5338aac7b8b880b0c5e0c15e27dadc44c5559284,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13026,b20e1639dbac84b3fcb393858521c13ad47a9d70,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13027,a77ff09c46560bc895dea11dc9fe643486b056ac,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13028,66e22961b30547e9a8daa1f0e8dc9fbe6e2698fa,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13028,29e5470e6ab84badbc31f4532bb7554a796d9d52,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13029,7029d15f148ef24bb7c6668bc640f5470d085e5a,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13030,5dc1860d8267b1e0cb78c9ffa2a40bea2fdb3ddc,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13031,2d669862df7cd17f539129049f6fb70d17174125,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13032,1bc78d795cd5cad5525498658f414a11ea0a7e9c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13033,ae83295915d08a854de27a88efac5dd7353e6d3f,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13034,da6f1a677bfa4476abaeaf9b1afe1c4390f51b41,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13035,571a6f33f47e7a2394fa08f925e534135c29cf1e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13036,88b2dac837e81cf56dce05e6e7b5989332c0092d,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13037,2c2cfbd2b771ac888bc5c4a6d922f749d3822538,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13038,7335163a6ef82d46ff18f3e6099a157747241629,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13039,e0a5a02b0fc1900a69d6c37ed0aab36fb8494e6d,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13040,4c3aee4bb0294c232d56b6d34e9eeb74f630fe8c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13041,f4b9e24c7384d882a7f434cc7413925bf871d63e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13042,39582c04cc5e34054b2936b423072fb9df2ff6ef,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13043,d515b4b4a300479cdf1a6e0d1bb95bc1f9fee514,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13044,c2f6833dddecf2d5fb89c9c898eee9981da342ed,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13045,3b36ec4e713dea9266db11975066c425aa669b6c,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13046,d10a0f980fe8f9407ab1ffbd612641433ebe175e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13047,331530a4076c69bbd2e3214db6ccbe834fb75640,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13048,3c8a2b0e91d8d8947e89384dacf6b54673083e71,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13049,aa0858100096a3490edf93034a80e66a4d61aad5,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13050,83c64fce3a5226b080e535f5131a8a318f30e79b,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13051,289c672020280529fd382f3502efab7100d638ec,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13052,5d340a5ca6e420a70297cdbdf777333f18bfdab7,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13053,bd4e697ebd6c8457efa8f28f6831fc929b88a014,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13054,e6511cc1a950fe1566b2236329d6b4bd0826cc7a,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13055,5d0d76e88ee2d3236d7e032589d6f1d4ec5f7b1e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13083,c3c39f7f8a11f612c4ebf7affce25ec6928eb1cb,https://github.com/pbatard/rufus
CVE-2017-13098,a00b684465b38d722ca9a3543b8af8568e6bad5c,https://github.com/bcgit/bc-java
CVE-2017-13139,d072ed6aff835c174e856ce3a428163c0da9e8f4,https://github.com/ImageMagick/ImageMagick
CVE-2017-13143,51b0ae01709adc1e4a9245e158ef17b85a110960,https://github.com/ImageMagick/ImageMagick
CVE-2017-13145,f13c6b54a879aaa771ec64b5a066b939e8f8e7f0,https://github.com/ImageMagick/ImageMagick
CVE-2017-13146,79e5dbcdd1fc2f714f9bae548bc55d5073f3ed20,https://github.com/ImageMagick/ImageMagick
CVE-2017-13671,6eba658d4a648b41b357025d864c19a67412b8aa,https://github.com/MISP/MISP
CVE-2017-13686,bc3aae2bbac46dd894c89db5d5e98f7f0ef9e205,https://github.com/torvalds/linux
CVE-2017-13687,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13687,866c60236c41cea1e1654c8a071897292f64be49,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13688,0cb1b8a434b599b8d636db029aadb757c24e39d6,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13689,061e7371a944588f231cb1b66d6fb070b646e376,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13690,8dca25d26c7ca2caf6138267f6f17111212c156e,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13715,a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0,https://github.com/torvalds/linux
CVE-2017-13725,c7c515ee03c285cc51376328de4ae9d549e501a5,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-13725,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5,https://github.com/the-tcpdump-group/tcpdump
CVE-2017-14032,d15795acd5074e0b44e71f7ede8bdfe1b48591fc,https://github.com/ARMmbed/mbedtls
CVE-2017-14032,31458a18788b0cf0b722acda9bb2f2fe13a3fb32,https://github.com/ARMmbed/mbedtls
CVE-2017-14039,c535531f03369623b9b833ef41952c62257b507e,https://github.com/uclouvain/openjpeg
CVE-2017-14040,2cd30c2b06ce332dede81cccad8b334cde997281,https://github.com/uclouvain/openjpeg
CVE-2017-14041,e5285319229a5d77bf316bb0d3a6cbd3cb8666d9,https://github.com/uclouvain/openjpeg
CVE-2017-14054,124eb202e70678539544f6268efc98131f19fa49,https://github.com/FFmpeg/FFmpeg
CVE-2017-14055,4f05e2e2dc1a89f38cd9f0960a6561083d714f1e,https://github.com/FFmpeg/FFmpeg
CVE-2017-14056,96f24d1bee7fe7bac08e2b7c74db1a046c9dc0de,https://github.com/FFmpeg/FFmpeg
CVE-2017-14057,7f9ec5593e04827249e7aeb466da06a98a0d7329,https://github.com/FFmpeg/FFmpeg
CVE-2017-14058,7ec414892ddcad88313848494b6fc5f437c9ca4a,https://github.com/FFmpeg/FFmpeg
CVE-2017-14059,7e80b63ecd259d69d383623e75b318bf2bd491f6,https://github.com/FFmpeg/FFmpeg
CVE-2017-14061,16853b6973a1e72fee2b7cccda85472cb9951305,https://gitlab.com/libidn/libidn2
CVE-2017-14062,3284eb342cd0ed1a18786e3fcdf0cdd7e76676bd,https://gitlab.com/libidn/libidn2
CVE-2017-14064,8f782fd8e181d9cfe9387ded43a5ca9692266b85,https://github.com/flori/json
CVE-2017-14106,499350a5a6e7512d9ed369ed63a4244b6536f4f8,https://github.com/torvalds/linux
CVE-2017-14107,9b46957ec98d85a572e9ef98301247f39338a3b5,https://github.com/nih-at/libzip
CVE-2017-14140,197e7e521384a23b9e585178f3f11c9fa08274b9,https://github.com/torvalds/linux
CVE-2017-14141,6a6d14328b7a1493e8c47f9565461e5f88be20c9,https://github.com/kaltura/server
CVE-2017-14143,6a6d14328b7a1493e8c47f9565461e5f88be20c9,https://github.com/kaltura/server
CVE-2017-14151,afb308b9ccbe129608c9205cf3bb39bbefad90b9,https://github.com/uclouvain/openjpeg
CVE-2017-14152,4241ae6fbbf1de9658764a80944dc8108f2b4154,https://github.com/uclouvain/openjpeg
CVE-2017-14164,dcac91b8c72f743bda7dbfa9032356bc8110098a,https://github.com/uclouvain/openjpeg
CVE-2017-14166,fa7438a0ff4033e4741c807394a9af6207940d71,https://github.com/libarchive/libarchive
CVE-2017-14169,9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad,https://github.com/FFmpeg/FFmpeg
CVE-2017-14170,900f39692ca0337a98a7cf047e4e2611071810c2,https://github.com/FFmpeg/FFmpeg
CVE-2017-14171,c24bcb553650b91e9eff15ef6e54ca73de2453b7,https://github.com/FFmpeg/FFmpeg
CVE-2017-14172,bdbbb13f1fe9b7e2465502c500561720f7456aac,https://github.com/ImageMagick/ImageMagick
CVE-2017-14173,50f54462076648ac2e36c3f58f4dadd4babbf1c9,https://github.com/ImageMagick/ImageMagick
CVE-2017-14174,04a567494786d5bb50894fc8bb8fea0cf496bea8,https://github.com/ImageMagick/ImageMagick
CVE-2017-14175,d9a8234d211da30baf9526fbebe9a8438ea7e11c,https://github.com/ImageMagick/ImageMagick
CVE-2017-14222,9cb4eb772839c5e1de2855d126bf74ff16d13382,https://github.com/FFmpeg/FFmpeg
CVE-2017-14223,afc9c683ed9db01edb357bc8c19edad4282b3a97,https://github.com/FFmpeg/FFmpeg
CVE-2017-14225,837cb4325b712ff1aab531bf41668933f61d75d2,https://github.com/FFmpeg/FFmpeg
CVE-2017-14238,d26b2a694de30f95e46ea54ea72cc54f0d38e548,https://github.com/Dolibarr/dolibarr
CVE-2017-14239,d26b2a694de30f95e46ea54ea72cc54f0d38e548,https://github.com/Dolibarr/dolibarr
CVE-2017-14240,d26b2a694de30f95e46ea54ea72cc54f0d38e548,https://github.com/Dolibarr/dolibarr
CVE-2017-14241,d26b2a694de30f95e46ea54ea72cc54f0d38e548,https://github.com/Dolibarr/dolibarr
CVE-2017-14242,33e2179b65331d9d9179b59d746817c5be1fecdb,https://github.com/Dolibarr/dolibarr
CVE-2017-14313,1d65ad6786282d23ba1865f56e2fd19188e7c26a,https://github.com/michaelryanmcneill/shibboleth
CVE-2017-14337,be111a470204a974c50682054c9c7d4b94396ed9,https://github.com/MISP/MISP
CVE-2017-14340,b31ff3cdf540110da4572e3e29bd172087af65cc,https://github.com/torvalds/linux
CVE-2017-14341,7d63315a64267c565d1f34b9cb523a14616fed24,https://github.com/ImageMagick/ImageMagick
CVE-2017-14497,edbd58be15a957f6a760c4a514cd475217eb97fd,https://github.com/torvalds/linux
CVE-2017-14498,c25478bef75cc5482852e80a1fa6f1f0e6460e39,https://github.com/silverstripe/silverstripe-installer
CVE-2017-14498,25b77a2ff8deabe8e8894002b9a5647eaec27b0a,https://github.com/silverstripe/silverstripe-framework
CVE-2017-14500,c8fea2f60c18ed30bdd1bb6f798e994e51a58260,https://github.com/akrennmair/newsbeuter
CVE-2017-14502,5562545b5562f6d12a4ef991fae158bf4ccf92b6,https://github.com/libarchive/libarchive
CVE-2017-14604,1630f53481f445ada0a455e9979236d31a8d3bb0,https://github.com/GNOME/nautilus
CVE-2017-14619,30b0025e19bd95ba28f4eff4d259671e7bb6bb86,https://github.com/thorsten/phpMyFAQ
CVE-2017-14623,95ede1266b237bf8e9aa5dce0b3250e51bfefe66,https://github.com/go-ldap/ldap
CVE-2017-14638,be7185faf7f52674028977dcf501c6039ff03aa5,https://github.com/axiomatic-systems/Bento4
CVE-2017-14639,03d1222ab9c2ce779cdf01bdb96cdd69cbdcfeda,https://github.com/axiomatic-systems/Bento4
CVE-2017-14640,2f267f89f957088197f4b1fc254632d1645b415d,https://github.com/axiomatic-systems/Bento4
CVE-2017-14641,41cad602709436628f07b4c4f64e9ff7a611f687,https://github.com/axiomatic-systems/Bento4
CVE-2017-14642,22192de5367fa0cee985917f092be4060b7c00b0,https://github.com/axiomatic-systems/Bento4
CVE-2017-14643,5eb8cf89d724ccb0b4ce5f24171ec7c11f0a7647,https://github.com/axiomatic-systems/Bento4
CVE-2017-14646,53499d8d4c69142137c7c7f0097a444783fdeb90,https://github.com/axiomatic-systems/Bento4
CVE-2017-14650,eb3afd14c22c77ae0d29e2848f5ac726ef6e7c5b,https://github.com/horde/horde
CVE-2017-14695,80d90307b07b3703428ecbb7c8bb468e28a9ae6d,https://github.com/saltstack/salt
CVE-2017-14696,5f8b5e1a0f23fe0f2be5b3c3e04199b57a53db5b,https://github.com/saltstack/salt
CVE-2017-14723,fc930d3daed1c3acef010d04acc2c5de93cd18ec,https://github.com/WordPress/WordPress
CVE-2017-14723,70b21279098fc973eae803693c0705a548128e48,https://github.com/WordPress/WordPress
CVE-2017-14767,c42a1388a6d1bfd8001bf6a4241d8ca27e49326d,https://github.com/FFmpeg/FFmpeg
CVE-2017-14920,0ececf8c78f1c3f9ba15465f53a682dd7d89529f,https://github.com/EGroupware/egroupware
CVE-2017-14921,bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14921,24e39e1e930097b8793a03b8864d3c484ede546b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14921,146c5aaafd826c1c8990333c393bff6f64c90786,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14922,bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14922,24e39e1e930097b8793a03b8864d3c484ede546b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14922,146c5aaafd826c1c8990333c393bff6f64c90786,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14923,bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14923,24e39e1e930097b8793a03b8864d3c484ede546b,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14923,146c5aaafd826c1c8990333c393bff6f64c90786,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM
CVE-2017-14954,6c85501f2fabcfc4fc6ed976543d252c4eaf4be9,https://github.com/torvalds/linux
CVE-2017-14981,9292360c8b3898d0990983269f110cef21729090,https://github.com/atutor/ATutor
CVE-2017-14991,3e0097499839e0fe3af380410eababe5a47c4cf9,https://github.com/torvalds/linux
CVE-2017-15032,241988ca28139ad970c1d9717c419f41e360ddb0,https://github.com/ImageMagick/ImageMagick
CVE-2017-15033,ef8f40689ac452398026c07da41656a7c87e4683,https://github.com/ImageMagick/ImageMagick
CVE-2017-15051,5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,https://github.com/nilsteampassnet/TeamPass
CVE-2017-15052,8f2d51dd6c24f76e4f259d0df22cff9b275f2dd1,https://github.com/nilsteampassnet/TeamPass
CVE-2017-15053,ef32e9c28b6ddc33cee8a25255bc8da54434af3e,https://github.com/nilsteampassnet/TeamPass
CVE-2017-15054,9811c9d453da4bd1101ff7033250d1fbedf101fc,https://github.com/nilsteampassnet/TeamPass
CVE-2017-15055,5f16f6bb132138ee04eb1e0debf2bdc7d7b7a15f,https://github.com/nilsteampassnet/TeamPass
CVE-2017-15088,fbb687db1088ddd894d975996e5f6a4252b9a2b4,https://github.com/krb5/krb5
CVE-2017-15102,2fae9e5a7babada041e2e161699ade2447a01989,https://github.com/torvalds/linux
CVE-2017-15111,07f26e213196936fb328ea0c1d5a66a09d8b5440,https://github.com/jdennis/keycloak-httpd-client-install
CVE-2017-15112,c3121b271abaaa1a76de2b9ae89dacde0105cd75,https://github.com/jdennis/keycloak-httpd-client-install
CVE-2017-15115,df80cd9b28b9ebaa284a41df611dbf3a2d05ca74,https://github.com/torvalds/linux
CVE-2017-15116,94f1bb15bed84ad6c893916b7e7b9db6f1d7eec6,https://github.com/torvalds/linux
CVE-2017-15126,384632e67e0829deb8015ee6ad916b180049d252,https://github.com/torvalds/linux
CVE-2017-15127,5af10dfd0afc559bb4b0f7e3e8227a1578333995,https://github.com/torvalds/linux
CVE-2017-15128,1e3921471354244f70fe268586ff94a97a6dd4df,https://github.com/torvalds/linux
CVE-2017-15129,21b5944350052d2583e82dd59b19a9ba94a007f0,https://github.com/torvalds/linux
CVE-2017-15132,1a29ed2f96da1be22fa5a4d96c7583aa81b8b060,https://github.com/dovecot/core
CVE-2017-15194,93f661d8adcfa6618b11522cdab30e97bada33fd,https://github.com/Cacti/cacti
CVE-2017-15195,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15195,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15196,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15196,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15197,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15197,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15198,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15198,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15199,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15199,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15200,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15200,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15201,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15201,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15202,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15202,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15203,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15203,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15204,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15204,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15205,7100f6de8a1f566e260b3e65312767e4cde112b1,https://github.com/kanboard/kanboard
CVE-2017-15206,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15206,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15207,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15207,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15208,3e0f14ae2b0b5a44bd038a472f17eac75f538524,https://github.com/kanboard/kanboard
CVE-2017-15208,074f6c104f3e49401ef0065540338fc2d4be79f0,https://github.com/kanboard/kanboard
CVE-2017-15209,7100f6de8a1f566e260b3e65312767e4cde112b1,https://github.com/kanboard/kanboard
CVE-2017-15210,7100f6de8a1f566e260b3e65312767e4cde112b1,https://github.com/kanboard/kanboard
